"host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_verifications","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","number_of_reviews","reviews_per_month","review_scores_rating","instant_bookable","fully_booked_30"
"42968402","2015/08/31","within an hour",100,75,"f",1,"['email', 'phone']",-33.93915047,18.39888402,"Entire home/apt",6,2.5,3,3,6127,3,100,3.2,100,3,1.88,5,"f","no"
"593680392","2024/08/02","within an hour",100,93,"f",1,"['email', 'phone']",-34.01342363,18.44679024,"Entire home/apt",4,1,2,3,1436,1,365,2,365,6,0.52,5,"t","no"
"147192727","2017/08/22","within a day",78,84,"t",1,"['email', 'phone']",-33.92717,18.40819,"Entire home/apt",4,1,2,2,1273,2,90,2,90,56,1.45,4.96,"f","no"
"304459620","2019/10/25","within an hour",100,87,"f",7,"['email', 'phone']",-33.92792405,18.4037259,"Entire home/apt",2,1.5,1,1,1575,2,365,2,365,2,0.35,5,"f","no"
"437836012","2021/12/28","within an hour",100,99,"f",165,"['email', 'phone']",-33.91728,18.4168,"Entire home/apt",2,1,1,1,1140,1,365,3.8,365,8,0.49,4.38,"t","no"
"462174298","2022/06/02","within an hour",100,97,"f",5,"['email', 'phone']",-33.92804,18.45363,"Entire home/apt",2,1,1,1,828,1,365,1,365,43,1.94,4.6,"t","yes"
"16941432","2014/06/18","within a few hours",90,88,"t",2,"['email', 'phone']",-33.91761,18.42187,"Entire home/apt",2,1,1,1,845,2,1125,2,1125,119,0.92,4.88,"f","no"
"12951465","2014/03/09","within an hour",100,90,"f",1,"['phone']",-33.9228889,18.3809965,"Entire home/apt",2,1,1,1,695,2,365,2,365,1,0.41,5,"t","no"
"217555009","2018/09/27","within a few hours",100,100,"f",1,"['email', 'phone']",-33.92453,18.42201,"Entire home/apt",2,1,1,1,1016,3,365,3,365,65,0.77,4.75,"f","yes"
"485689527","2022/10/30","within an hour",100,94,"t",27,"['email', 'phone', 'work_email']",-33.80387,18.46331,"Entire home/apt",3,1,1,2,1005,2,21,2.1,1125,38,2.83,4.84,"f","no"
"487012589","2022/11/09","within an hour",100,89,"f",42,"['email', 'phone']",-33.9110029,18.3923004,"Entire home/apt",2,1,1,1,583,2,1080,2.2,1125,23,0.83,4.57,"f","no"
"79615774","2016/06/24","within an hour",100,95,"t",1,"['email', 'phone']",-34.194204,18.4393653,"Entire home/apt",5,1.5,3,5,2389,2,1125,2,1125,15,1.62,4.93,"f","no"
"218745893","2018/10/04","within an hour",100,96,"t",148,"['phone', 'work_email']",-33.91595958,18.38913747,"Entire home/apt",5,2,2,3,3315,2,1125,2,1125,17,2.33,4.76,"f","no"
"15845215","2014/05/22","within an hour",100,96,"t",6,"['email', 'phone']",-33.86333,18.61389,"Entire home/apt",3,1,1,2,1356,1,1125,1.1,731,43,0.36,4.86,"f","no"
"49783612","2015/11/24","within an hour",100,98,"t",3,"['email', 'phone']",-34.01971,18.4633299,"Private room",2,1,1,1,855,1,90,1,90,14,0.53,4.93,"f","no"
"150409415","2017/09/13","within a few hours",100,100,"f",1,"['email', 'phone']",-33.93706,18.3796,"Entire home/apt",6,2,3,4,6901,3,365,3.5,1125,109,1.12,4.61,"f","no"
"313579096","2019/12/01","within an hour",100,100,"t",2,"['email', 'phone']",-34.03393,18.35716,"Entire home/apt",2,1,1,1,775,1,90,1,90,226,3.2,4.81,"t","yes"
"428743531","2021/10/24","within a day",50,25,"f",1,"['email', 'phone']",-34.09072,18.47653,"Entire home/apt",14,4.5,5,7,4877,2,365,2.8,365,17,0.37,4.41,"f","no"
"32200757","2015/04/29","within a few hours",100,73,"f",3,"['email', 'phone']",-34.05605,18.87902,"Entire home/apt",4,2,2,2,2715,3,365,3.1,365,6,0.31,4.83,"f","yes"
"41899758","2015/08/19","within a day",100,60,"t",3,"['email', 'phone']",-33.97194,18.48509,"Entire home/apt",5,1,2,2,2858,2,30,2,30,20,0.16,5,"f","no"
"534668933","2023/08/30","within an hour",100,90,"f",1,"['email', 'phone']",-33.94787,18.38078,"Entire home/apt",4,2,2,2,2675,2,365,2,1125,52,2.18,4.6,"f","no"
"63921513","2016/03/21","within an hour",100,93,"f",1,"['email', 'phone']",-33.837529,18.509412,"Entire home/apt",3,1,1,1,731,2,365,2,365,5,2.05,5,"f","yes"
"437836012","2021/12/28","within an hour",100,99,"f",165,"['email', 'phone']",-33.9182604,18.4179181,"Entire home/apt",2,1,1,1,1125,1,365,3.8,365,23,1.34,4.57,"t","no"
"150489585","2017/09/13","within a few hours",100,83,"f",4,"['email', 'phone']",-33.9176295,18.639967,"Private room",2,1,1,2,436,1,365,2.7,1125,2,0.26,5,"f","no"
"134603","2010/05/29","within a day",67,14,"f",7,"['email', 'phone']",-33.88997,18.58981,"Entire home/apt",2,1,1,1,591,2,1125,2,1125,2,0.02,3.5,"f","no"
"523463144","2023/07/03","within an hour",91,91,"f",4,"['email', 'phone']",-33.81715,18.4751,"Entire home/apt",6,2,3,4,4315,1,365,1.3,365,47,4.35,4.62,"f","yes"
"110260713","2017/01/07","within an hour",100,100,"f",1,"['email', 'phone']",-34.03835,18.35118,"Entire home/apt",2,1,1,1,1192,2,1125,2,1125,19,0.44,4.89,"t","yes"
"5533242","2013/03/19","within an hour",100,99,"t",12,"['email', 'phone', 'work_email']",-33.91383,18.39238,"Entire home/apt",4,2,2,2,1655,2,365,3.5,1125,25,1.51,4.84,"f","no"
"465313440","2022/06/21","within an hour",67,79,"f",3,"['email', 'phone']",-33.91468733,18.38925887,"Entire home/apt",4,2,2,2,4500,1,365,1,365,2,0.29,5,"t","yes"
"134259017","2017/06/09","within an hour",100,93,"t",1,"['email', 'phone', 'work_email']",-33.79735,18.46096,"Entire home/apt",2,1,1,1,642,2,1125,2,1125,76,0.88,4.96,"t","yes"
"17683988","2014/07/05","within an hour",100,100,"f",3,"['email', 'phone']",-34.06933226,18.88658202,"Entire home/apt",4,2,2,3,2350,7,90,7.1,90,2,0.1,5,"f","no"
"4487047","2012/12/25","within an hour",100,100,"f",2,"['email', 'phone']",-33.8999134,18.4088009,"Entire home/apt",2,1,0,1,2295,2,365,2,365,2,0.09,4.5,"f","no"
"217030819","2018/09/24","within an hour",100,88,"f",3,"['email', 'phone']",-33.82125,18.67244,"Entire home/apt",2,1,1,1,338,3,1125,3.6,1125,1,0.02,5,"f","yes"
"17182959","2014/06/24","within an hour",100,87,"t",49,"['email', 'phone', 'work_email']",-33.9178785,18.3862801,"Entire home/apt",2,1,0,1,1354,2,1125,4.5,992.5,24,1.68,4.96,"f","no"
"8721839","2013/09/09","within an hour",100,97,"t",29,"['email', 'phone']",-33.9091613,18.3981255,"Entire home/apt",2,1,1,2,872,2,365,2,1125,29,0.92,4.66,"t","no"
"8721839","2013/09/09","within an hour",100,97,"t",29,"['email', 'phone']",-33.93928,18.46758,"Entire home/apt",4,2,3,5,675,2,30,2,1125,38,0.5,4.61,"t","yes"
"78481512","2016/06/18","within a few hours",100,75,"t",3,"['email', 'phone']",-34.05995,18.85259,"Entire home/apt",7,3.5,3,6,2586,5,90,5.3,90,36,0.33,4.89,"f","no"
"108325277","2016/12/24","within an hour",100,96,"t",2,"['email', 'phone']",-33.9967111,18.47412966,"Entire home/apt",2,1,1,1,478,1,60,1,60,27,1.85,4.93,"f","no"
"44222118","2015/09/15","within an hour",100,85,"t",4,"['email', 'phone']",-33.83163,18.49441,"Entire home/apt",2,1,0,1,1500,1,1125,1,1125,29,0.24,4.86,"f","no"
"293351653","2019/09/09","within a day",100,83,"f",1,"['email', 'phone']",-34.0499,18.45208,"Entire home/apt",12,5.5,6,6,8143,3,10,3,10,4,0.07,5,"f","no"
"664720840","2024/11/30","a few days or more",0,100,"f",1,"['email', 'phone']",-34.0630733,18.4473058,"Entire home/apt",3,2,2,2,1127,3,28,3.2,1125,1,0.11,5,"t","yes"
"377738557","2020/12/01","within a few hours",100,87,"t",1,"['email', 'phone']",-33.99225538,18.44280991,"Entire home/apt",4,2,2,2,6858,4,30,4,30,20,0.63,5,"f","no"
"50565498","2015/12/05","within a few hours",100,94,"t",3,"['email', 'phone', 'work_email']",-34.20188,18.38091,"Entire home/apt",10,3,3,2,7286,5,30,3.6,1125,191,1.86,4.79,"f","yes"
"83366777","2016/07/12","within an hour",100,100,"t",2,"['phone']",-34.1430473,18.4279524,"Private room",6,3,3,3,1622,2,40,2,1125,12,0.54,4.67,"f","no"
"701816802","2025/06/17","within an hour",100,100,"f",1,"['email', 'phone']",-33.9105721,18.3956779,"Entire home/apt",4,2,2,2,1916,2,90,2.3,1125,3,1.14,4.67,"t","no"
"57218261","2016/02/03","within an hour",100,90,"f",176,"['phone']",-33.9632,18.38372,"Entire home/apt",16,10,10,10,17660,5,45,3.7,45,1,1,4,"f","no"
"19745790","2014/08/09","within an hour",99,90,"t",51,"['email', 'phone', 'work_email']",-33.9358182,18.4081062,"Entire home/apt",8,2.5,4,6,12007,3,365,3.3,365,1,0.11,5,"f","yes"
"107575434","2016/12/17","within an hour",100,85,"f",19,"['email', 'phone']",-33.91851,18.55577,"Private room",2,2.5,1,1,281,2,365,2,365,5,0.25,5,"f","no"
"25652235","2015/01/05","within an hour",97,99,"t",5,"['email', 'phone']",-33.92661,18.41366,"Entire home/apt",6,3,3,3,12750,7,365,6.9,365,19,0.86,4.95,"f","no"
"218745893","2018/10/04","within an hour",100,96,"t",148,"['phone', 'work_email']",-33.92912,18.42204,"Entire home/apt",2,1,0,1,911,2,1125,2,1125,142,2.87,4.6,"f","no"
"17403123","2014/06/29","within a day",100,73,"f",1,"['phone']",-33.98374,18.43889,"Entire home/apt",8,3.5,4,5,6000,14,42,19.4,42,7,0.62,5,"f","yes"
"25679110","2015/01/06","within a few hours",96,73,"t",33,"['email', 'phone', 'work_email']",-33.83001326,18.51336087,"Entire home/apt",2,1,1,1,1100,2,365,2,365,1,0.2,5,"f","yes"
"10484698","2013/12/07","within an hour",100,82,"t",12,"['email', 'phone']",-34.11004061,18.46754449,"Entire home/apt",2,1,1,1,2124,2,30,2.2,1125,1,0.81,5,"f","no"
"19489837","2014/08/05","within a few hours",96,84,"f",13,"['email', 'phone']",-33.9168835,18.3890069,"Entire home/apt",2,1,1,1,1086,2,365,2.1,365,27,2.51,5,"f","no"
"15414711","2014/05/12","within a day",100,60,"f",2,"['email', 'phone']",-34.01682,18.45913,"Entire home/apt",4,1.5,2,2,4000,3,1125,3,1125,4,0.05,5,"f","no"
"22949677","2014/10/25","within a few hours",100,100,"f",1,"['email', 'phone']",-34.01436,18.37433,"Entire home/apt",6,2.5,3,3,3179,5,31,5.2,31,21,0.26,4.67,"f","no"
"57218261","2016/02/03","within an hour",100,90,"f",176,"['phone']",-33.9116367,18.4040682,"Entire home/apt",6,3,3,4,5074,4,365,4.4,1125,21,0.96,4.86,"f","no"
"690319224","2025/04/16","within an hour",100,100,"f",1,"['email', 'phone']",-33.9190941,18.420038,"Entire home/apt",2,1,0,1,984,2,90,2.3,1125,1,0.24,5,"t","no"
"1008706","2011/08/23","within an hour",100,87,"f",3,"['email', 'phone', 'work_email']",-33.93493,18.41421,"Entire home/apt",3,1,0,1,637,2,1125,2,1125,11,0.14,4.82,"t","no"
"122790020","2017/03/27","within an hour",100,93,"f",8,"['phone']",-33.8994307,18.70658035,"Entire home/apt",5,1.5,2,3,1000,1,365,2.4,731,1,0.13,3,"t","yes"
"487012589","2022/11/09","within an hour",100,89,"f",42,"['email', 'phone']",-33.91902503,18.42564954,"Entire home/apt",2,1,1,1,705,2,1080,2.2,1125,66,1.91,4.65,"f","no"
"6269310","2013/05/07","within an hour",100,76,"t",30,"['email', 'phone']",-33.96285,18.37703,"Entire home/apt",4,2.5,2,2,2970,3,92,3,92,26,0.47,4.69,"f","no"
"26672310","2015/01/25","within an hour",100,84,"f",21,"['email', 'phone', 'work_email']",-33.9176714,18.4215188,"Entire home/apt",2,1,1,1,1486,2,365,2,365,10,1.16,4.9,"f","no"
"418740998","2021/08/16","within a few hours",100,64,"t",2,"['email', 'phone']",-34.19432,18.42352,"Entire home/apt",2,1,1,1,1125,2,730,2,730,23,0.99,4.91,"f","no"
"32824286","2015/05/07","within a few hours",100,90,"t",17,"['email', 'phone']",-33.94721,18.37832,"Entire home/apt",4,2,2,2,3261,2,1125,3.9,1125,101,0.84,4.85,"f","no"
"549215764","2023/12/03","within an hour",100,100,"t",2,"['phone']",-33.90704,18.47829,"Entire home/apt",2,1,1,1,537,2,1125,2,1125,8,0.38,5,"t","no"
"67013515","2016/04/13","within an hour",100,95,"t",20,"['email', 'phone']",-34.0525024,18.336079,"Entire home/apt",10,4,4,4,4500,5,1125,5.2,1125,5,0.55,4.4,"f","no"
"23839882","2014/11/17","within an hour",100,100,"f",2,"['email', 'phone']",-34.03247,18.43842,"Entire home/apt",6,2,3,3,5500,10,30,10,30,17,0.18,4.82,"f","yes"
"500459966","2023/02/10","within an hour",99,91,"f",32,"['phone']",-33.91859,18.42215,"Entire home/apt",2,1,1,1,2230,2,365,2,365,3,0.22,5,"f","no"
"198184696","2018/06/26","within an hour",100,85,"f",6,"['email', 'phone']",-33.83495,18.69329,"Entire home/apt",4,1,1,2,566,1,1125,1,1125,41,0.47,4.56,"f","no"
"8108434","2013/08/12","within an hour",100,90,"t",72,"['email', 'phone', 'work_email']",-33.90747,18.40057,"Entire home/apt",4,1,2,2,1686,3,365,4.1,249.4,61,1.82,4.87,"t","no"
"9086707","2013/09/27","within a few hours",100,100,"f",1,"['email', 'phone']",-33.92247,18.38342,"Entire home/apt",4,2,2,2,1134,2,90,2,90,37,0.26,4.73,"f","yes"
"57218261","2016/02/03","within an hour",100,90,"f",176,"['phone']",-33.93251,18.37743,"Entire home/apt",4,2,2,3,5829,4,1125,3.7,1125,82,0.72,4.83,"f","no"
"17182959","2014/06/24","within an hour",100,87,"t",49,"['email', 'phone', 'work_email']",-33.9086656,18.4070515,"Entire home/apt",4,3,2,2,3125,3,365,3,365,6,0.29,4.83,"f","yes"
"51084725","2015/12/11","within an hour",100,98,"t",2,"['email', 'phone']",-34.09907,18.48897,"Entire home/apt",6,2,4,3,3660,3,21,3,21,2,0.09,5,"t","yes"
"551148803","2023/12/15","within an hour",100,99,"t",10,"['email', 'phone']",-33.92262,18.42175,"Entire home/apt",2,1,1,1,1698,2,365,2,365,2,1.18,3,"t","no"
"158710110","2017/11/14","a few days or more",0,15,"f",9,"['email', 'phone']",-33.97689,18.46141,"Entire home/apt",2,1,1,1,652,2,365,2,365,12,0.56,4.67,"f","no"
"3809213","2012/10/09","within an hour",100,100,"t",4,"['phone']",-33.89995,18.40758,"Entire home/apt",2,1,1,1,1569,10,90,9.8,90,37,0.26,4.92,"f","no"
"177870856","2018/03/11","within an hour",100,97,"f",3,"['email', 'phone']",-33.98098459,18.47300731,"Entire home/apt",6,2,3,3,2250,2,31,2,31,34,3.46,4.97,"f","no"
"48915122","2015/11/13","within an hour",100,100,"t",1,"['email', 'phone', 'work_email']",-33.92914,18.37725,"Entire home/apt",4,2,2,2,2571,4,30,4,30,146,1.26,4.84,"f","no"
"60650680","2016/02/27","within an hour",100,100,"t",3,"['email', 'phone', 'work_email']",-34.16777,18.43094,"Private room",2,1,2,1,1562,1,16,1,16,23,0.2,5,"f","no"
"598309563","2024/08/26","within an hour",100,91,"t",52,"['email', 'phone']",-33.92264,18.42415,"Entire home/apt",2,1,1,1,2543,1,1125,2,1125,4,0.33,4.75,"f","no"
"2617679","2012/06/12","within an hour",100,98,"t",1,"['email', 'phone', 'work_email']",-33.990008,18.47615898,"Entire home/apt",2,1,1,1,704,2,365,2,365,21,1.82,5,"f","no"
"88939261","2016/08/09","within an hour",100,100,"f",4,"['email', 'phone', 'work_email']",-33.96517,18.3809,"Entire home/apt",2,1.5,1,1,2486,1,1125,1,731,86,1.23,4.88,"t","no"
"555654515","2024/01/10","within an hour",100,98,"f",12,"['email', 'phone']",-34.19255,18.43203,"Entire home/apt",2,1,0,0,1419,1,1080,1,1125,3,0.3,4.33,"f","no"
"91428892","2016/08/23","within a few hours",100,75,"t",22,"['email', 'phone', 'work_email']",-33.91921448,18.38742281,"Entire home/apt",2,1,0,1,1300,30,90,30,90,1,0.11,5,"f","yes"
"11475170","2014/01/20","within an hour",100,94,"t",6,"['email', 'phone']",-33.94147,18.41106,"Entire home/apt",7,2,3,3,10719,9,30,9,30,6,0.05,5,"t","yes"
"39174889","2015/07/21","within an hour",100,89,"t",62,"['email', 'phone', 'work_email']",-33.907772,18.406983,"Entire home/apt",4,2,2,2,3495,1,1125,2,1125,64,1.81,4.8,"f","no"
"519920274","2023/06/14","within an hour",100,87,"f",3,"['email', 'phone']",-34.0374073,18.3455769,"Entire home/apt",5,2.5,3,3,5812,2,28,2,28,7,0.48,5,"f","no"
"331093459","2020/01/27","within a day",100,100,"f",1,"['email', 'phone']",-34.14027,18.33577,"Entire home/apt",4,2,1,2,900,3,60,3,1125,7,0.23,4.71,"f","no"
"598309563","2024/08/26","within an hour",100,91,"t",52,"['email', 'phone']",-33.98743348,18.46802039,"Entire home/apt",4,2,2,2,2465,1,1125,2,1125,4,0.66,5,"f","no"
"122830781","2017/03/27","within a few hours",100,100,"f",3,"['email', 'phone']",-34.16012,18.87627,"Entire home/apt",2,1,1,1,990,2,100,2.4,1125,18,0.25,4.94,"t","no"
"208528627","2018/08/09","within an hour",100,98,"t",4,"['email', 'phone']",-33.82296,18.47677,"Entire home/apt",4,2,2,3,3807,4,1125,4,1125,4,0.09,4.25,"t","no"
"141475179","2017/07/20","within an hour",100,80,"f",1,"['email', 'phone']",-34.04275,18.44839,"Entire home/apt",2,1,0,1,702,2,30,2,30,63,0.77,4.81,"f","no"
"1320540","2011/10/21","within an hour",95,98,"f",8,"['email', 'phone']",-33.9243244,18.3785918,"Entire home/apt",14,6.5,7,7,10413,3,365,4.1,1125,15,2.12,4.8,"f","no"
"4179675","2012/11/18","within an hour",100,99,"t",21,"['email', 'phone']",-33.92345238,18.38371554,"Entire home/apt",2,1,1,1,1195,3,28,2.3,1125,26,2.17,4.73,"f","no"
"222255170","2018/10/23","within a day",50,17,"f",2,"['email', 'phone']",-33.83544,18.54702,"Entire home/apt",2,1,1,1,1215,3,365,3,365,3,0.06,5,"f","no"
"52749040","2015/12/30","within an hour",100,100,"f",2,"['email', 'phone']",-33.98386,18.45659,"Entire home/apt",6,3.5,3,4,5500,2,20,2,20,18,0.43,5,"f","no"
"70486935","2016/05/05","within an hour",100,100,"f",2,"['email', 'phone']",-34.02074,18.43159,"Private room",2,1,1,1,1400,2,365,2,365,8,0.36,4.88,"f","no"
"266063369","2019/06/03","a few days or more",30,7,"f",2,"['email', 'phone', 'work_email']",-34.19711,18.3768,"Entire home/apt",5,2,3,4,2072,1,1125,2,1125,22,0.38,4.91,"f","yes"
"21990242","2014/10/01","within a few hours",100,100,"f",3,"['email', 'phone']",-33.95663,18.38443,"Entire home/apt",2,1,1,0,1620,5,30,5,30,27,0.21,4.41,"f","no"
"4510349","2012/12/28","within an hour",100,99,"f",9,"['email', 'phone']",-33.91243,18.41266,"Entire home/apt",2,1,0,1,1009,1,365,4.5,365,1,0.09,5,"t","no"
"20600739","2014/08/27","within an hour",100,90,"f",109,"['email', 'phone', 'work_email']",-34.01285,18.43456,"Entire home/apt",9,3,6,6,6172,4,120,5,120,7,0.22,4.86,"f","no"
"517854533","2023/06/02","within a few hours",100,100,"t",1,"['email', 'phone']",-33.9121193,18.3900305,"Entire home/apt",6,2,3,3,3583,2,30,2.3,30,12,1.24,5,"f","no"
"58613128","2016/02/13","within an hour",100,100,"t",1,"['email', 'phone']",-33.92609,18.41593,"Entire home/apt",2,1,0,1,777,2,730,2,730,27,1.24,4.93,"f","no"
"12758638","2014/03/03","within an hour",91,99,"f",10,"['email', 'phone']",-34.19917,18.45405,"Private room",2,1.5,1,1,726,1,365,1.8,731,6,0.91,5,"t","no"
"13729250","2014/03/31","within an hour",99,96,"t",22,"['email', 'phone', 'work_email']",-33.95964,18.38092,"Entire home/apt",4,2,2,4,2203,3,365,3.3,1125,162,2.23,4.72,"f","no"
"50263246","2015/12/01","within an hour",100,100,"f",1,"['email', 'phone']",-33.91189,18.39318,"Entire home/apt",2,1,1,1,883,3,1125,3.7,1125,18,0.21,5,"t","no"
"327259409","2020/01/14","within an hour",94,99,"f",17,"['email', 'phone']",-33.9189293,18.423646,"Entire home/apt",2,1,1,1,1884,1,365,1,365,1,0.14,2,"t","no"
"43569692","2015/09/07","within an hour",100,71,"t",6,"['email', 'phone']",-33.91041,18.39166,"Entire home/apt",2,1,1,1,967,6,60,6,60,189,1.78,4.84,"f","no"
"14998093","2014/05/02","within an hour",100,93,"f",5,"['email', 'phone', 'work_email']",-33.8790296,18.6470708,"Entire home/apt",5,1,2,1,1424,2,30,2,1125,1,1,5,"t","no"
"265347549","2019/05/31","within an hour",99,96,"t",17,"['email', 'phone']",-33.92592,18.38423,"Entire home/apt",2,1,1,0,1171,2,1125,2,365,39,2.35,4.87,"f","no"
"239732478","2019/01/29","within an hour",100,97,"f",3,"['email', 'phone']",-33.81499,18.67135,"Entire home/apt",5,1.5,2,4,1215,4,1125,4.1,1125,28,0.62,4.71,"t","no"
"46825768","2015/10/18","within a few hours",100,100,"f",1,"['email', 'phone']",-34.03925,18.35134,"Entire home/apt",4,2,2,2,2500,3,365,3.1,365,1,0.11,5,"f","no"
"273280417","2019/07/03","within an hour",100,96,"t",2,"['email', 'phone']",-33.91467,18.39594,"Entire home/apt",2,1,1,1,1265,3,28,3,28,54,2.23,4.83,"f","no"
"8940721","2013/09/19","within an hour",100,86,"t",1,"['email', 'phone']",-33.91528,18.39495,"Entire home/apt",2,1,1,1,1476,2,60,1.9,60,20,1.16,4.9,"f","no"
"87128047","2016/07/31","within an hour",90,53,"f",6,"['email', 'phone']",-34.03338,18.34956,"Private room",1,1,1,1,589,1,30,1,30,20,0.25,4.65,"f","no"
"37560325","2015/07/05","within an hour",100,100,"f",2,"['email', 'phone']",-33.91858,18.41837,"Entire home/apt",2,1,1,1,1188,1,90,1.2,1125,95,1.22,4.68,"t","yes"
"581868741","2024/06/06","within a day",67,67,"f",2,"['email', 'phone']",-33.9203227,18.4241834,"Entire home/apt",4,1,1,2,2103,3,365,3,365,2,0.22,4,"f","yes"
"2516354","2012/06/01","within an hour",100,100,"f",85,"['email', 'phone']",-33.91199902,18.4250655,"Entire home/apt",2,1,1,1,1905,1,365,3.2,365,2,0.24,4,"t","yes"
"12545685","2014/02/24","within a few hours",100,83,"t",22,"['email', 'phone']",-33.8966702,18.5052812,"Entire home/apt",2,1,1,1,1380,4,60,4.3,60,5,0.24,4.8,"f","no"
"232396306","2018/12/25","within an hour",100,77,"f",10,"['email', 'phone']",-33.93062799,18.44198124,"Private room",2,1,1,1,396,2,365,2,365,3,0.18,5,"f","no"
"544867810","2023/11/04","within an hour",97,98,"t",12,"['email', 'phone']",-33.91007,18.41517,"Entire home/apt",2,1,1,1,1368,1,60,1,1125,52,2.5,4.88,"f","no"
"168157308","2018/01/16","within an hour",100,100,"f",2,"['email', 'phone']",-33.92841,18.42097,"Entire home/apt",2,1,1,1,873,3,1125,3,1125,26,0.28,4.54,"f","no"
"598496323","2024/08/27","within an hour",100,94,"f",1,"['email', 'phone']",-33.9183057,18.4253193,"Entire home/apt",2,1,1,1,772,1,365,1,365,27,2.13,4.67,"f","no"
"164383799","2017/12/27","within an hour",100,100,"f",21,"['email', 'phone']",-33.93588,18.46392,"Entire home/apt",7,1,4,7,2568,2,365,2,365,1,0.11,4,"t","yes"
"10986196","2014/01/03","within an hour",100,100,"f",6,"['email', 'phone']",-33.91,18.40561,"Private room",2,1,1,2,550,1,1125,1.4,731,3,0.09,4.67,"t","no"
"218745893","2018/10/04","within an hour",100,96,"t",148,"['phone', 'work_email']",-33.91771,18.42152,"Entire home/apt",4,2,2,2,3321,2,1125,2,1125,138,4.15,4.9,"f","yes"
"33639817","2015/05/18","within a few hours",100,95,"f",1,"['email', 'phone']",-33.92366,18.38721,"Entire home/apt",4,0,1,2,3700,3,120,3,120,23,1.29,5,"f","no"
"69213919","2016/04/27","within an hour",100,100,"f",3,"['email', 'phone']",-33.91002,18.41216,"Entire home/apt",4,2,2,3,2032,2,1125,2.5,1125,126,1.12,4.48,"t","no"
"533223584","2023/08/22","within an hour",100,100,"f",33,"['email', 'phone']",-33.93516,18.41743,"Entire home/apt",2,1,1,1,1067,1,365,3.4,365,5,0.47,5,"t","no"
"3007953","2012/07/21","within an hour",100,100,"f",4,"['email', 'phone']",-33.91234818,18.41296893,"Entire home/apt",2,1,1,4,779,2,365,2,365,2,2,5,"t","no"
"668193571","2024/12/22","within an hour",100,96,"t",3,"['email', 'phone']",-33.9204019,18.42431,"Entire home/apt",2,1,1,1,1010,2,365,2,365,7,1.15,5,"f","no"
"471261725","2022/07/24","within an hour",100,91,"f",1,"['email', 'phone']",-33.93301834,18.45417602,"Entire home/apt",8,1,3,4,3564,1,365,1,365,4,0.59,5,"f","no"
"80209909","2016/06/27","within an hour",100,86,"t",4,"['email', 'phone']",-34.02418,18.34906,"Entire home/apt",4,1,0,3,1615,2,28,2,1125,85,1.16,4.85,"f","yes"
"549289189","2023/12/03","within an hour",100,92,"t",7,"['email', 'phone']",-33.93481,18.69015,"Entire home/apt",2,1,1,1,588,3,90,3,90,11,0.51,5,"f","yes"
"27980873","2015/02/19","within an hour",96,97,"f",72,"['email', 'phone']",-33.92455,18.42014,"Entire home/apt",2,1,0,1,1132,1,365,1,1125,4,0.2,4.25,"t","yes"
"43017709","2015/08/31","within an hour",100,75,"t",2,"['email', 'phone', 'work_email']",-34.07350373,18.84387119,"Entire home/apt",2,1,1,1,647,2,60,2,60,1,1,5,"f","no"
"57824626","2016/02/08","within an hour",100,99,"t",73,"['email', 'phone']",-33.91026,18.39285,"Entire home/apt",2,1,1,1,950,1,365,1,365,58,1.88,4.74,"f","no"
"14120140","2014/04/10","within an hour",100,94,"f",30,"['email', 'phone']",-33.91449,18.42398,"Entire home/apt",4,2,2,2,3719,2,365,2.5,365,4,0.59,4.5,"t","no"
"372013068","2020/10/15","within an hour",90,41,"t",3,"['email', 'phone', 'work_email']",-33.92146,18.43168,"Entire home/apt",4,2.5,2,2,4800,1,90,2,1125,19,0.33,4.89,"f","no"
"26629462","2015/01/24","within an hour",100,99,"t",5,"['email', 'phone']",-33.93664,18.45806,"Entire home/apt",2,1,0,3,515,30,365,29.7,1125,17,0.52,4.76,"f","no"
"12791466","2014/03/04","within an hour",100,71,"t",2,"['email', 'phone']",-34.00652,18.34505,"Entire home/apt",10,3.5,4,8,12224,3,90,3.5,90,10,0.58,5,"f","no"
"94024026","2016/09/07","within a few hours",100,91,"t",1,"['email', 'phone']",-33.937489,18.442801,"Entire home/apt",6,3,3,3,1350,4,1125,3.9,1125,142,1.7,4.94,"f","no"
"677109483","2025/02/05","within an hour",100,100,"t",77,"['email', 'phone']",-33.9142736,18.3912704,"Entire home/apt",2,1,0,1,1269,1,60,1.9,60,3,1.88,4.67,"t","no"
"109640231","2017/01/03","within an hour",100,88,"f",1,"['email', 'phone']",-34.01297,18.33652,"Entire home/apt",8,4.5,5,5,8589,3,1125,3,1125,60,0.59,4.9,"f","yes"
"64720486","2016/03/28","within an hour",100,83,"t",7,"['email', 'phone']",-34.1400728,18.3409732,"Entire home/apt",6,2,3,3,2686,4,365,4.2,340.9,1,0.39,5,"f","no"
"3007257","2012/07/21","within an hour",100,95,"t",23,"['email', 'phone']",-34.12704463,18.44833097,"Entire home/apt",4,2,2,2,3258,3,365,5.8,365,17,0.51,4.94,"f","yes"
